date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegreen,lineray1,linefox,linedunk,linedok
4/10/2008,LA Clippers,78,LA Lakers,106,-15,-7.83,-9.11,-8.64,-9.61,-15.5,-9.55,-6.3,-6.7,-7.52,-10,-13.98,-10.77
4/11/2008,Boston,102,Milwaukee,86,13.5,17.29,18.35,17.6,19.17,15,17.88,19.6,12.9,23.53,21,20.39,15.42
4/11/2008,Chicago,100,Cleveland,95,-4.5,-0.22,-1.05,-1.51,-0.61,-4.5,-1.06,1.7,-0.3,4.16,-4,-1.17,-1.33
4/11/2008,Detroit,102,Washington,74,4.5,9.52,9.16,8.94,9.39,5.5,8.18,8.3,5.8,12.99,9,9.45,10.64
4/11/2008,Houston,101,Phoenix,90,-3,2.3,3.53,3.71,3.37,1,3.23,4.9,2.3,-0.75,-1,2.16,4.75
4/11/2008,LA Lakers,107,New orleans,104,5,2.95,3.45,2.84,4.07,3.5,2.74,5.1,3,5.01,2,1.72,1.93
4/11/2008,Miami,91,Memphis,96,-5.5,0.7,0.36,-0.55,0.9,-4.5,-0.23,1.5,0,1.42,-3,-1.19,-0.22
4/11/2008,New York,104,Atlanta,116,-5.5,-0.8,-0.98,-1.69,-0.3,-4.5,-2.23,-0.3,-1,-6.3,-2,1.7,-0.97
4/11/2008,Orlando,101,Minnesota,102,12.5,14.2,14.82,14.68,15.07,12,14.69,14.6,9.8,11.68,19,19.73,12.67
4/11/2008,Philadelphia,76,Indiana,85,4.5,5.59,5.83,5.89,5.76,5.5,6.21,8.4,4.2,1.05,7,6.4,5.62
4/11/2008,Sacramento,103,Portland,86,1.5,2.96,2.43,2.05,2.8,2.5,2.62,5.5,1.8,-1.28,3,6.5,2.52
4/11/2008,San Antonio,95,Seattle,74,15.5,16.15,17.2,17.82,16.64,18,16.03,18.7,11.9,13.25,18,22.12,12.62
4/11/2008,Toronto,113,New Jersey,85,10,7.38,8.15,6.19,10.3,9,8.63,7.9,6,7.39,7,8.03,9.01
4/12/2008,Atlanta,89,Boston,99,5.5,-5.42,-7.8,-7.16,-8.5,-3,-6.57,-3.2,-5.3,-9.58,-7,-1.68,-6.17
4/12/2008,Golden State,122,LA Clippers,116,16.5,12.08,12.46,12.9,12.07,16.5,12.21,14.5,8.6,10.55,16,18.75,10
4/12/2008,Indiana,103,Charlotte,107,9,5.69,5.62,5.26,6,9,5.97,7,3.7,9.88,6,7.6,3.43
4/12/2008,Memphis,105,Minnesota,114,2,4.43,4.24,4.23,4.25,4.5,2.7,4.8,2.7,6.99,4,4.32,5.45
4/12/2008,Milwaukee,98,New Jersey,111,2.5,1.68,2.06,1.33,2.93,2.5,2.13,2.3,1.6,0.24,1,5.25,3.49
4/12/2008,Portland,108,Dallas,105,-5,-3.33,-1.89,-0.67,-3.14,-3.5,-4.55,-1.8,-1.8,4.19,-7,-9.08,-3.03
4/12/2008,Sacramento,94,New orleans,91,-12,-2.94,-4.08,-3.76,-4.42,-8,-5.19,-1.5,-2.8,-0.53,-6,-4.01,-1.36
4/12/2008,Utah,124,Denver,97,5.5,6.25,5.71,4.91,6.61,7,6.45,7.6,4.2,3.09,8,9.22,8.12
4/12/2008,Washington,109,Philadelphia,93,1,2.35,3.69,3.71,3.69,4,1.16,3.8,2.4,5,-3,-0.35,3.95
4/13/2008,Chicago,84,Orlando,104,-3.5,-2.54,-4.01,-3.07,-5.04,-4,-5.51,-1.4,-2.8,0.18,-7,-5.56,-3.2
4/13/2008,Cleveland,84,Miami,76,17,11.81,13.51,15.59,11.93,18,12.65,14,9,5.29,15,16.33,9.36
4/13/2008,Denver,111,Houston,94,7,1.45,0.94,0.79,1.07,6,0.09,2.9,0.6,3.59,1,2.23,-0.33
4/13/2008,Detroit,91,Toronto,84,6,8.72,8.77,9.47,8.05,6.5,7.39,8.9,5.7,13.76,7,8.28,10.14
4/13/2008,LA Lakers,106,San Antonio,85,8.5,2.97,4.16,3.63,4.69,6,4.42,5,3.2,3.52,5,2.36,5.63
4/13/2008,Seattle,99,Dallas,95,-11,-8.52,-9.46,-9.31,-9.64,-9.5,-10.4,-8,-6.8,-5.32,-13,-12.03,-5.72
4/14/2008,Milwaukee,135,Chicago,151,2.5,0.35,1.51,1.51,1.51,2.5,0.66,2,0.4,-1.46,1,2.91,2.61
4/14/2008,New York,93,Boston,99,-7.5,-10.91,-12.58,-12.72,-12.51,-9,-12.24,-9.5,-9,-18.88,-14,-12.28,-11
4/14/2008,Philadelphia,90,Cleveland,91,5,3.38,2.64,2.06,3.23,4,4.22,6.4,2.2,5.62,5,5.5,5.56
4/14/2008,Phoenix,122,Golden State,116,4.5,6.92,6.08,5.44,6.66,5,6.27,8.1,4.3,5.8,10,9.04,6.9
4/14/2008,Sacramento,98,San Antonio,101,-4,-2.62,-3.11,-2.86,-3.4,-3.5,-2.89,-0.8,-2.3,-2.02,-1,-1.83,-0.39
4/14/2008,Toronto,91,Miami,75,17.5,12.71,13.83,14.35,13.91,19,14.24,14.7,9.6,9.14,17,15.9,14.28
4/14/2008,Utah,105,Houston,96,9,5.84,3.8,2.77,4.96,8.5,5.12,6.9,3.1,3.68,11,8.88,8.15
4/14/2008,Washington,117,Indiana,110,4.5,4.38,6.06,6.1,6.02,4,4.38,6.2,4.2,3.05,2,1.67,4.74
4/15/2008,Atlanta,105,Orlando,121,1,-0.93,-2.34,-1.34,-3.41,-2,-2.78,1.4,-1.7,3.67,-2,0.56,-1.44
4/15/2008,Detroit,115,Minnesota,103,7,15.6,16.5,16.5,16.52,9,14.9,13.7,10.6,22.31,16,14.47,14.23
4/15/2008,LA Lakers,124,Sacramento,101,17,10.25,11.11,10.34,11.93,17.5,11.31,11.7,8.1,8.54,11,13.92,11.7
4/15/2008,New Jersey,112,Charlotte,108,3,3.22,3.5,4.1,2.76,3,1.93,4.2,1.8,4.77,0.01,1.66,2.89
4/15/2008,New orleans,114,LA Clippers,92,16,14.46,15.86,15.81,15.94,17,16.19,16.9,10.8,11.51,19,23.26,12.18
4/15/2008,Portland,113,Memphis,91,11.5,7.98,9.36,10.73,8.02,11,7.79,8.9,5.9,11.15,8,7.52,7.35
4/16/2008,Boston,105,New Jersey,94,9.5,15.07,16.83,15.51,18.35,9.5,16.41,16,12.1,20.77,17,19.3,16.29
4/16/2008,Charlotte,115,Philadelphia,109,-1,-0.05,-0.31,0.08,-0.74,-1,-1.83,2.6,-0.2,-1.93,1,0.81,-1.88
4/16/2008,Chicago,107,Toronto,97,6.5,0.01,-1.08,0.29,-2.5,6.5,-2.23,1.5,-0.7,0.31,-5,2.67,-1.02
4/16/2008,Cleveland,74,Detroit,84,-7.5,-2.1,-2.17,-1.24,-3.1,-7,-3.15,0.6,-1.6,-11.61,-5,0.75,0.97
4/16/2008,Dallas,111,New orleans,98,7.5,2.92,1.63,1.11,2.19,9,1.01,3.5,1.5,2.56,1,2.46,5.38
4/16/2008,Denver,120,Memphis,111,15.5,13.25,13.28,13.78,12.8,15.5,14.07,15.3,9.2,9.08,17,17.99,12.27
4/16/2008,Golden State,121,Seattle,126,11,12.73,13.95,14.75,13.19,12.5,12.93,15.5,9.8,10.8,14,17.98,10.65
4/16/2008,Houston,93,LA Clippers,75,14,14.29,15.19,15.26,15.16,14,15.74,17.1,10.7,9.6,18,21.61,13.45
4/16/2008,Indiana,132,New York,123,6.5,7.95,7.54,7.97,7.15,7,7.65,10.1,5.6,12.22,8,12.05,7.87
4/16/2008,Miami,113,Atlanta,99,-4.5,-3.43,-4.18,-6,-2.89,-3,-6.03,-3.2,-3,-3.94,-8,-7.78,-1.92
4/16/2008,Minnesota,110,Milwaukee,101,7,3.84,2.6,1.96,3.23,7.5,3.86,8.5,2.7,1.6,6,8.5,0.57
4/16/2008,Orlando,103,Washington,83,5.5,7.08,7.13,6.36,7.98,5,8.08,9,5,2.36,11,8,7.23
4/16/2008,Phoenix,100,Portland,91,10.5,10.42,9,8.28,9.71,12,9.92,12.1,6.7,4.09,13,17.92,9.71
4/16/2008,San Antonio,109,Utah,80,4.5,2.14,3.07,4.17,1.89,4,-0.53,2.6,1.5,5.72,-7,1.84,3.43
4/19/2008,Cleveland,93,Washington,86,3.5,3.8,3.74,4.34,3.16,2.5,2.82,4.5,2,-1.62,4,3.14,3.74
4/19/2008,Houston,82,Utah,93,1,1.81,3.12,3.99,2.15,1,1.15,3.6,1.7,2.32,-2,-1.1,4.18
4/19/2008,New orleans,104,Dallas,92,4,3.71,4.96,5.47,4.42,4.5,4.13,6.1,3,3.44,3,4.35,5.68
4/19/2008,San Antonio,117,Phoenix,115,4,3.36,3.94,4.06,3.83,4,2.48,5.4,2.5,2.65,1,0.62,5.04
4/20/2008,Boston,104,Atlanta,81,15,13.6,15.17,14.78,15.57,15,13.2,15.2,10.4,15.58,15,17.63,.
4/20/2008,Detroit,86,Philadelphia,90,9.5,10.38,10.5,10.34,10.67,9.5,8.54,9.3,6.8,14.99,9,11.21,.
4/20/2008,LA Lakers,128,Denver,114,8,6.15,6.92,6.38,7.46,8.5,6.64,7.1,4.9,6.33,7,11.17,.
4/20/2008,Orlando,114,Toronto,100,7,6.87,7.02,7.35,6.76,6.5,7.72,9.4,5,3.13,9,11.68,.
4/21/2008,Cleveland,116,Washington,86,2,3.94,4.2,4.8,3.61,2,3.25,4.7,2.2,-1.62,4,2.6,4.01
4/21/2008,Houston,84,Utah,90,1,0.98,2.38,3.03,1.64,1.5,0.6,2.2,1.3,2.32,-4,-2.83,3.37
4/22/2008,New orleans,127,Dallas,103,3.5,4.42,5.44,5.93,4.92,3.5,4.76,6.3,3.2,3.44,5,7.27,5.86
4/22/2008,Orlando,104,Toronto,103,6.5,7.44,7.44,7.72,7.25,5.5,8.27,9.6,5.1,3.13,9,12.94,9.6
4/22/2008,San Antonio,102,Phoenix,96,1.5,3.23,4.06,4.61,3.57,2.5,2.67,5.2,2.5,2.65,1,-0.95,5.01
4/23/2008,Boston,96,Atlanta,77,15,14.55,15.54,15.01,16.09,15,13.94,15.6,10.6,15.58,17,18.6,18.07
4/23/2008,Detroit,105,Philadelphia,88,10,10.01,9.65,9.17,10.15,10,7.97,7.9,6.5,14.99,7,11.79,12.1
4/23/2008,LA Lakers,122,Denver,107,8,6.96,7.41,6.85,8,7.5,7.25,7.5,5.1,6.33,9,12.07,9.13
4/24/2008,Toronto,108,Orlando,94,4,0.42,-0.28,-0.96,0.39,3.5,-2.09,0.8,-0.3,2.87,-1,0.2,0.11
4/24/2008,Utah,92,Houston,94,9,6.62,5.42,4.89,6,8.5,5.65,8.6,3.7,3.68,10,12.98,6.81
4/24/2008,Washington,108,Cleveland,72,5,1.79,2.4,1.83,2.95,5,1.7,4.1,2.3,7.62,-2,2.86,2.38
4/25/2008,Dallas,97,New orleans,87,6,2.35,1.24,0.79,1.73,5,0.19,2.9,1.4,2.56,-3,6.16,2.23
4/25/2008,Philadelphia,95,Detroit,75,-5.5,-2.87,-2.9,-2.3,-3.55,-4,-2.67,1.7,-1.7,-8.99,-3,0.52,-2.14
4/25/2008,Phoenix,99,San Antonio,115,7,3.5,2.71,2.05,3.29,6,2.94,4.8,2.3,3.35,5,8.79,2.47
4/26/2008,Atlanta,102,Boston,93,-8.5,-7.08,-8.65,-8,-9.35,-7.5,-8.43,-5.8,-5.8,-9.58,-11,-4.15,-9.71
4/26/2008,Denver,84,LA Lakers,102,1.5,0.64,-0.66,-0.03,-1.31,1,-1.88,2.1,-0.4,-0.33,-3,3.1,0.5
4/26/2008,Toronto,94,Orlando,106,3.5,1.18,0.42,-0.18,1.01,3,-1.04,1.4,0.2,2.87,1,1.98,0.39
4/26/2008,Utah,86,Houston,82,8.5,5.72,4.77,4.08,5.54,8.5,5.35,7.6,3.6,3.68,8,8.95,6.57
4/27/2008,Dallas,84,New orleans,97,4.5,2.31,1.86,1.44,2.3,6,0.93,3.3,1.5,2.56,-1,1.24,.
4/27/2008,Philadelphia,84,Detroit,93,-5.5,-2.06,-2.19,-1.5,-2.92,-5,-1.62,2.7,-1.3,-8.99,1,0.68,.
4/27/2008,Phoenix,105,San Antonio,86,3.5,1.68,2.17,1.28,2.94,5.5,2.03,2.8,1.7,3.35,1,0.02,.
4/27/2008,Washington,97,Cleveland,100,4,2.76,3.02,2.45,3.58,4.5,2.75,5.7,2.6,7.62,4,2.01,.
4/28/2008,Atlanta,97,Boston,92,-9,-6.47,-7.84,-6.84,-8.93,-9,-7.38,-4.4,-5.4,-9.58,-7,-6.96,-9.23
4/28/2008,Denver,101,LA Lakers,107,-4.5,-0.57,-1.29,-0.78,-1.8,-4.5,-2.64,0.1,-0.9,-0.33,-5,-2.08,0.15
4/28/2008,Orlando,102,Toronto,92,7.5,6.81,7.38,8.04,6.72,7.5,7.52,10,5,3.13,7,9.48,9.38
4/29/2008,Detroit,98,Philadelphia,81,9.5,9.96,10.03,9.34,10.76,9,7.91,8.5,6.4,14.99,7,10.18,11.97
4/29/2008,Houston,95,Utah,69,1.5,1.35,2.33,2.73,1.89,2,0.51,2.6,1.3,2.32,-2,-0.95,2.91
4/29/2008,New orleans,99,Dallas,94,6.5,5.38,6.01,6.53,5.48,6,5.71,8.3,3.7,3.44,9,7.98,6.16
4/29/2008,San Antonio,92,Phoenix,87,5,4,4.61,5.38,3.93,5.5,2.92,6.4,2.7,2.65,1,.,5.02
4/30/2008,Boston,110,Atlanta,85,14,12.28,14.31,13.05,15.75,13,12.5,13.4,10,15.58,11,9.36,17.17
4/30/2008,Cleveland,87,Washington,88,5,4.55,4.89,5.58,4.22,4.5,3.45,5.1,2.4,-1.62,4,6.41,4.03
5/1/2008,Philadelphia,77,Detroit,100,-5.5,-3.65,-3.1,-2.29,-3.97,-5,-2.62,1.1,-1.7,-8.99,-3,-6.18,-2.27
5/2/2008,Atlanta,103,Boston,100,-8.5,-6.2,-7.25,-5.89,-8.82,-8,-7.39,-4,-5.2,-9.58,-7,-6.06,-9.01
5/2/2008,Utah,113,Houston,91,7.5,4.62,4.46,4.05,4.9,7.5,4.44,6.2,3.3,3.68,4,5.76,6.01
5/2/2008,Washington,88,Cleveland,105,3,2.5,3.06,2.55,3.56,4,2.68,5.5,2.6,7.62,2,1.59,2.82
5/3/2008,Detroit,91,Orlando,72,6.5,6.85,5.68,5.77,5.59,6,3.74,5.6,3.4,13.63,5,8.3,7.73
5/3/2008,New orleans,101,San Antonio,82,3,2.86,4.09,3.46,4.6,3.5,4.52,4.9,2.6,1.51,5,3.68,4.21
5/4/2008,Boston,99,Atlanta,65,14.5,12.85,13.88,12.32,15.7,14.5,12.62,13.4,9.8,15.58,11,16.03,17.01
5/4/2008,LA Lakers,109,Utah,98,7.5,4.62,5.24,5.49,4.98,7,3.67,5.6,3.4,6.24,3,10.26,6.45
