date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegreen,linel2,linebemiss,linefox,linedunk,lineadj,lineavgadj,linegabe
3/23/2007,Philadelphia,106,Charlotte,97,6.5,3.71,4,3.54,4.69,4.5,3.6,5.4,2.5,3.29,.,3,3.67,5.96,3.33,.
3/23/2007,San Antonio,90,Detroit,89,6,5.01,6.81,5.68,8.77,5.5,4.54,6.8,4.4,7.58,.,4,-1.65,4.73,3.06,.
3/23/2007,Seattle,85,Minnesota,82,2.5,4.7,2.52,1.6,3.39,3,3.71,6.3,1.9,2.73,.,10,7.96,2.97,5.77,.
3/23/2007,Toronto,121,Denver,94,3,1.28,3.09,4.12,2.02,3.5,1.2,4.3,1.5,1.92,.,-2,-2.83,3.01,1.11,.
3/24/2007,Charlotte,107,New Jersey,113,-4,0.19,0.26,1.47,-1.21,-4,-1.27,2.7,0.3,0.15,.,-1,0.34,-4.3,-0.13,.
3/24/2007,LA Clippers,111,Washington,105,4.5,2.62,2.66,1.96,3.33,4,1.09,5.1,1.4,0.79,.,1,6.25,4.36,2.94,.
3/24/2007,Miami,85,Philadelphia,93,9,8.14,7.15,7.46,6.87,8.5,5.19,10,4.4,8.19,.,12,11.01,10.16,9.9,.
3/24/2007,Utah,118,Memphis,108,10.5,12.56,12.46,14.2,11.29,11,10.45,13.4,8.2,11.49,.,14,17.42,11.52,13.55,.
3/25/2007,Atlanta,97,Dallas,104,-10,-10.17,-9.99,-10.21,-10.34,-10,-9.4,-7.2,-7,-11.67,.,-12,-13.51,-10.55,-11.97,.
3/25/2007,Cleveland,93,Denver,105,6,6.32,5.51,6.03,4.99,6.5,5.27,7.8,3.5,5.54,.,8,9.45,6.36,7.21,.
3/25/2007,Indiana,90,Chicago,92,-1.5,-1,-0.15,0.37,-0.69,-2.5,-2.75,-1,-0.9,-3.04,.,0.01,-0.04,-1.06,0.55,.
3/25/2007,LA Lakers,115,Golden State,113,4,2.42,5.38,5.45,5.31,3.5,2.28,5.7,3.1,5.16,.,-2,-5.61,4.74,4.12,.
3/25/2007,Milwaukee,95,Detroit,121,-4.5,-3.69,-2.98,-3.05,-2.92,-5,-5.42,-2.8,-2.7,-3.4,.,-3,-6.24,-5.74,-4.61,.
3/25/2007,Minnesota,94,Portland,93,5,2.56,4.4,4.08,4.75,.,1.72,5.2,3,4.97,.,0.01,-3.26,3.04,1.9,.
3/25/2007,New orleans,106,Houston,94,-4.5,-3.71,-2.24,-1.79,-2.75,-4.5,-4.32,-1.1,-2.2,-4.03,.,-5,-8.46,-6.66,-6.2,.
3/25/2007,Seattle,79,San Antonio,120,-8.5,-5.9,-5.65,-5.28,-6.69,-7.5,-6.47,-3.3,-4.3,-7.39,.,-5,-8.76,-10.01,-7.63,.
3/26/2007,Boston,95,Toronto,87,-2.5,-1.58,-2.5,-3.4,-1.79,-2.5,-3.54,0.4,-1.3,-0.69,.,0.01,-2.32,-3.95,-3.27,.
3/26/2007,Chicago,100,Portland,89,9,7.71,8.15,7.37,8.99,9,7.23,10.4,5.9,10.4,.,7,4.43,9.75,9.26,.
3/26/2007,Detroit,113,Denver,109,5.5,6.08,5.94,6.6,5.25,6,5.64,9.1,4.4,6.69,.,8,2.95,3.82,4.61,.
3/26/2007,Golden State,89,San Antonio,126,-4.5,-5,-4.27,-3.45,-5.78,-4,-7.59,-3.7,-3.8,-7.31,.,-7,-1.36,-5.14,-5.05,.
3/26/2007,Houston,106,Milwaukee,87,12,9.99,10.82,10.48,11.23,11,9.37,12.3,7.1,11.43,.,10,8.03,13.12,10.88,.
3/26/2007,Miami,106,Atlanta,89,10,8.01,7.47,7.34,7.74,10,6.3,9.6,4.8,8.76,.,7,12.5,10.96,9.42,.
3/26/2007,New York,89,Orlando,94,-2,0.87,2.22,2.49,1.94,1,-0.21,2.9,1.2,1.54,.,-1,-1.89,-1.15,1.32,.
3/26/2007,Phoenix,105,Memphis,87,15.5,13.11,15.6,17.32,14.46,15,12.58,14.7,10.5,16.5,.,11,7.8,15.33,13.72,.
3/26/2007,Utah,103,Washington,97,7.5,5.5,7.06,6.41,7.73,7.5,5.67,7.2,4.5,5.08,.,4,3.44,8.16,5.64,.
3/27/2007,Indiana,94,Cleveland,105,-2,-2.3,-0.7,-0.44,-0.96,-1,-4.11,-0.8,-0.9,-1.71,.,-3,-6.45,-2.59,-1.95,.
3/27/2007,LA Lakers,86,Memphis,88,12,8.23,9.88,11.71,8.69,11.5,5.84,9.9,6.2,8.82,.,5,9.64,11.29,8.22,.
3/27/2007,Minnesota,106,Seattle,114,6.5,2.83,4.35,5.04,3.7,5.5,0.46,4.7,2.4,3.91,.,1,1.45,5.04,2.4,.
3/27/2007,New orleans,89,Dallas,105,-5.5,-6.48,-7.04,-8.1,-6.47,-7,-6.58,-4.1,-5.2,-7.84,.,-8,-5.51,-5.24,-7.81,.
3/28/2007,Boston,105,Orlando,96,-2.5,0.72,-0.49,-1.35,0.15,-1.5,-1.02,2,0,0.91,.,1,4.08,-2.62,0.25,.
3/28/2007,Charlotte,101,Atlanta,87,5.5,3.39,2.85,2.99,2.6,5,1.37,4.7,2.2,3.38,.,3,6.9,5.69,3.59,.
3/28/2007,Dallas,105,Milwaukee,103,14.5,15.55,16.35,17.53,15.71,14,13.23,17.2,10.7,15.34,.,17,17.72,15.88,17.82,.
3/28/2007,Denver,97,Seattle,100,11.5,7.1,6.44,6.07,6.89,-6.5,4.55,8.6,4.2,6.84,.,9,10.68,10.54,6.83,.
3/28/2007,LA Clippers,87,Houston,92,-2.5,-0.69,-1.41,-0.7,-2.22,-2.5,-3.11,1.5,-1.3,-3.9,.,0.01,4.19,-4.69,-1.66,.
3/28/2007,New Jersey,118,Indiana,94,6,4.02,4.15,3.74,4.56,6,3.14,7.5,2.8,3.57,.,4,2.89,6.33,4.52,.
3/28/2007,New York,97,Cleveland,93,-3.5,-3.69,-1.9,-1.4,-2.41,-4.5,-5.29,-0.8,-1.7,-2.95,.,-6,-8.99,-3.51,-4.11,.
3/28/2007,San Antonio,92,New orleans,88,13,12.62,11.5,10.6,13.09,12,11.19,14.4,8.6,14.61,.,18,10.45,12.1,12.21,.
3/28/2007,Toronto,96,Miami,83,3,2.69,3.73,3.23,4.22,3,1.4,4.8,2.3,3.74,.,2,-0.17,4.72,3.81,.
3/28/2007,Utah,108,Minnesota,102,11,8.94,8.89,9.04,8.77,10,8.99,11.2,6,7.79,.,12,7.77,12.22,9.94,.
3/28/2007,Washington,111,Philadelphia,108,7,6,6.49,7,5.98,7,3.48,8,4.2,8.76,.,9,1.6,6.4,6.26,.
3/29/2007,Chicago,83,Detroit,81,4,-0.16,2.14,1.77,2.55,3.5,-0.72,2,0.9,2.51,.,-4,-6.27,4.04,-0.36,.
3/29/2007,Golden State,124,Phoenix,119,-4,-3.36,-4.63,-4.74,-4.54,-4.5,-6.43,-1.3,-3.5,-7.21,.,-3,3.8,-3.88,-2.54,.
3/29/2007,Portland,92,Memphis,96,7.5,5.93,5.83,7.51,4.53,6.5,3.62,7.1,3.6,5.63,.,6,9.47,7.59,6.42,.
3/30/2007,Charlotte,97,Milwaukee,81,5,2,2.39,3.23,1.32,4.5,1.27,4,1.5,0.66,.,0.01,3.99,5.16,2.55,.
3/30/2007,Dallas,105,New York,103,11,14.98,15.02,16.13,14.54,13.5,12.04,16.2,10.1,15.82,.,16,19.02,11.24,16.41,.
3/30/2007,Detroit,110,New Jersey,105,5.5,9.41,7.59,7.93,7.28,6.5,7.46,11.4,5.7,8.86,.,11,15.68,4.42,8.51,.
3/30/2007,LA Lakers,104,Houston,107,-3,-3.23,-0.06,0.45,-0.63,-2,-4.12,-0.7,-0.8,-2.58,.,-9,-8.49,-6.31,-5.58,.
3/30/2007,Minnesota,77,Miami,92,-1,-0.72,1.54,1.1,1.98,-2,-2.31,0.9,0.8,0.82,.,-3,-6.05,-1.64,-1.07,.
3/30/2007,Orlando,95,Indiana,87,7,5,4.21,4.09,4.32,0,3.45,8.7,2.9,4.3,.,7,5.24,8.33,6.75,.
3/30/2007,Philadelphia,88,Boston,82,7.5,3.45,4.87,5.89,4.08,6.5,3.48,5.7,2.9,2.07,.,-1,4.45,5.36,1.42,.
3/30/2007,Phoenix,125,Denver,108,7.5,6.61,9.6,10.45,8.72,8,6.42,8,6.1,10.02,.,4,-0.82,6.42,5.99,.
3/30/2007,Sacramento,101,LA Clippers,105,4,0.06,2.16,2.04,2.28,4,0.41,3.9,1.7,3.16,.,-5,-7.98,4.73,1.05,.
3/30/2007,San Antonio,102,Utah,93,7.5,9.08,6.75,5.43,8.66,7.5,6.09,10.4,5,10.12,.,13,13.93,7.47,9.34,.
3/30/2007,Seattle,120,Memphis,93,8,6.23,6.3,7.13,5.78,7,5.36,8,4.3,6.42,.,7,5.88,7.39,6.35,.
3/30/2007,Washington,118,Toronto,123,4.5,2.34,2.67,3.48,1.86,4,0.58,4.5,1.9,2.77,.,4,-0.36,3.36,2.08,.
3/31/2007,Chicago,108,Cleveland,112,3.5,2.06,3.2,3.2,3.21,3.5,0.95,5.1,2.2,4.34,.,0.01,-2.54,4.91,3.97,.
3/31/2007,New Jersey,86,Philadelphia,82,6.5,4.62,5.35,4.81,5.89,7,2.99,6.7,3.4,6.55,.,7,-0.38,5.38,4.19,.
3/31/2007,New orleans,103,New York,94,7.5,4.72,4.36,4.39,4.33,7.5,3.53,6.8,2.8,4.35,.,4,7.55,7.28,4.35,.
3/31/2007,Portland,86,LA Clippers,99,-2,-1.1,0.71,0.89,0.51,1,-1.23,0.8,0.1,1.19,.,-4,-7.1,-0.89,-0.43,.
4/1/2007,Atlanta,97,Chicago,105,-5,-3.69,-2.92,-1.88,-4.15,-5.5,-5.08,-1.3,-2.6,-6.71,.,-5,-2.82,-4.31,-3.16,.
4/1/2007,Boston,98,Cleveland,96,-6,-2.94,-3.92,-4.44,-3.59,-7.5,-5.47,-1,-2.5,-3.64,.,-3,0.12,-6.67,-3.92,.
4/1/2007,Detroit,94,Miami,88,6.5,7.98,6.38,5.86,6.88,6,5.73,8.8,5,6.82,.,11,13.76,6,7.15,.
4/1/2007,Golden State,122,Memphis,117,11.5,7.65,7.56,8.79,6.68,11,5.3,8.2,5,6.57,.,8,12.66,12.52,10.22,.
4/1/2007,Houston,83,Utah,86,5.5,5.47,4.41,3.48,5.35,6,2.69,6.9,2.8,6.45,.,7,9.12,6.5,6.24,.
4/1/2007,Indiana,100,San Antonio,99,-9,-9.11,-5.85,-4.94,-7.42,-8,-9.47,-7.2,-5,-8.57,.,-14,-16.3,-11.82,-11.87,.
4/1/2007,LA Lakers,126,Sacramento,103,6,3.71,6.19,6.06,6.32,6,2.48,4.8,3.2,4.4,.,2,0.39,5.7,4.01,.
4/1/2007,Milwaukee,107,Washington,121,-5,-0.21,-0.02,-0.88,0.84,-3,-1.83,1.6,-0.2,-0.32,.,0.01,-0.87,-5.31,0.13,.
4/1/2007,Orlando,104,Minnesota,105,6.5,6.18,4.24,4.1,4.38,7,4.36,8.7,2.9,4.23,.,10,10.79,6.42,6.91,.
4/1/2007,Phoenix,126,Dallas,104,2.5,0.22,0.98,-0.39,1.7,3,0.71,1.4,0.7,1.96,.,-3,-1.29,1.82,-0.59,.
4/1/2007,Seattle,103,Denver,114,-4,0.86,0.87,1.36,0.35,-4.5,0.38,3.3,0.5,0.32,.,2,-1.3,-4.79,0.41,.
4/1/2007,Toronto,107,Charlotte,94,7,7.26,8.3,7.76,9.03,7,6.68,10.3,5,9.2,.,8,2.11,8.36,8.9,.
4/5/2007,Cleveland,90,Miami,94,6,5.03,5.69,4.75,6.64,6,4.26,6.6,3.7,5.25,.,7,2.01,6.95,6.02,.
4/5/2007,San Antonio,92,Phoenix,85,4,4.72,3.22,2.18,5.07,4,3.7,8,2.5,3.59,.,9,3.72,3.37,3.43,.
4/6/2007,Atlanta,115,Milwaukee,102,.,1.48,2.69,3.36,1.82,.,1.44,5.4,1.4,0.06,.,1,-2.66,.,1.65,.
4/6/2007,Boston,85,Miami,88,.,-1.38,-1.8,-3.14,-0.64,.,-3.2,-0.2,-1,-1.81,.,0.01,-1.09,.,-2.42,.
4/6/2007,Charlotte,102,Indiana,112,3.5,3.06,1.75,2.15,1.24,3,1.87,6.6,1.5,0.44,.,6,4.7,5.4,4.75,.
4/6/2007,Chicago,105,New Jersey,74,6,5.26,6.36,6.52,6.23,6.5,5.15,8.8,4.5,8.14,.,6,-3.26,7.31,6.76,.
4/6/2007,Denver,75,Dallas,71,.,-3.22,-4.95,-6.89,-3.62,.,-3.45,-0.5,-3,-4.64,.,-1,-2.67,.,-4.13,.
4/6/2007,Houston,78,Portland,85,.,9.35,10.33,9.49,11.29,.,9.11,11.8,7,12.05,.,10,4.09,.,9.14,.
4/6/2007,Memphis,104,Golden State,116,-6,-1.47,-1.15,-2.7,-0.03,-5.5,-2.06,1,-1.2,-0.4,.,-4,-2.34,-5.51,-0.3,.
4/6/2007,New York,94,Minnesota,99,3.5,3.63,2.75,2.6,2.91,4,2.55,6,1.8,2.68,.,7,3.47,4.21,3.86,.
4/6/2007,New orleans,95,Phoenix,103,.,-2.95,-4.52,-4.38,-4.65,.,-4.43,0.7,-3.4,-7.48,.,-1,1,.,-4.27,.
4/6/2007,Philadelphia,85,Toronto,94,-1.5,-0.92,-0.26,-0.5,-0.02,-1,-1.38,1.1,-0.3,-2.57,.,-1,-2.72,-2.64,-1.85,.
4/6/2007,Sacramento,107,Utah,103,-3.5,-3.06,-2.48,-2.85,-2.14,-2,-4.04,0.7,-1.5,-1.46,.,-5,-8.18,-4.22,-2.53,.
4/6/2007,Seattle,109,LA Lakers,112,-3,2.01,0.28,0.06,0.48,-2,1.4,4.5,0.6,0.71,.,6,2.33,-2.73,3.23,.
4/6/2007,Washington,94,Cleveland,99,.,-0.58,0.52,1.6,-0.58,.,-2.32,1.6,0.1,1.06,.,-3,-3.09,.,-0.65,.
4/7/2007,Dallas,86,Portland,74,13.5,12.5,14.71,15.56,14.47,14.5,10.97,15.1,9.7,14.38,.,12,7.82,13.22,12.91,.
4/7/2007,Indiana,105,Boston,98,9.5,2.8,6.04,7.01,5.24,9,2.81,5,3.3,4.71,.,3,-8.71,7.5,1.74,.
4/7/2007,LA Clippers,93,Denver,96,5,1.75,2.12,2.93,1.27,4,0.59,4.5,1,1.45,.,5,-2.72,4.31,1.57,.
4/7/2007,Milwaukee,113,New York,118,-1,1.18,2.07,1.92,2.2,1,0.3,3.2,1.3,3.01,.,1,-3.51,-1.92,1.67,.
4/7/2007,Minnesota,94,New orleans,96,5.5,-0.94,2.3,2.44,2.17,6.5,-1.44,1.4,1.1,3.02,.,-3,-13.19,3.09,-1.95,.
4/7/2007,New Jersey,120,Washington,114,9.5,2.59,2.93,1.83,4.04,9,1.99,4.9,1.7,0.67,.,3,2.58,8.22,1.6,.
4/7/2007,Orlando,116,Memphis,89,11.5,7.16,7.1,8.36,6.3,10.5,6.11,9.1,4.8,8,.,9,5.59,10.96,7.7,.
4/7/2007,San Antonio,112,Golden State,99,10.5,11.07,10.92,9.78,12.83,10,11.29,12.9,7.7,14.21,.,13,6.87,11.91,12.81,.
4/7/2007,Utah,103,Seattle,106,9,7.07,9.13,9.87,8.44,10.5,6.71,9.8,5.8,7.71,.,6,2.2,8.82,6.98,.
4/8/2007,Detroit,87,Cleveland,82,5.5,4.97,3.75,4.29,3.2,5,3.22,6.6,3.1,4.32,.,6,9.05,4.43,4.16,.
4/8/2007,LA Lakers,107,Phoenix,115,-5,-4.28,-3.15,-3.19,-3.11,-4.5,-5.45,-0.9,-2.8,-5.15,.,-6,-7.66,-6.29,-5.66,.
4/8/2007,Miami,103,Charlotte,111,7.5,6.81,7.65,7.69,7.77,7,6.45,10.4,4.7,9.28,.,6,2.17,8.34,8.4,.
4/8/2007,Philadelphia,109,Atlanta,104,9.5,5.34,4.62,3.99,5.39,8,4.25,7,3,4.05,.,5,10.03,9.43,5.33,.
4/8/2007,Sacramento,106,Houston,112,-2.5,-3.27,-2.63,-2.03,-3.34,-1.5,-3.81,1.4,-1.5,-4.17,.,-4,-8.71,-5.22,-4.66,.
4/8/2007,Toronto,103,Chicago,89,2,1.39,1.68,2.23,1.09,2.5,-0.19,3.6,0.4,-0.1,.,0.01,4.11,4.13,3.77,.
4/9/2007,Dallas,96,LA Clippers,86,7.5,8.41,12,13.17,11.43,9,8.04,11.1,7.9,12.33,.,6,-2.72,9.12,9.86,.
4/9/2007,Denver,115,LA Lakers,111,6.5,5.15,3.81,3.26,4.39,6.5,4.48,8.4,3,4.3,.,9,4.39,6.5,6.23,.
4/9/2007,Golden State,126,Utah,102,5,-0.13,-0.58,-0.62,-0.56,5,-2.29,2.8,-0.5,-2.14,.,4,-1.73,5.89,2.33,.
4/9/2007,Milwaukee,94,Orlando,117,-3.5,-0.94,0.38,0.43,0.33,-3,-2.24,0.2,0,1.15,.,-3,-4.36,-3.29,0.01,.
4/9/2007,Minnesota,100,Toronto,111,-2.5,-2.49,-0.01,0.02,-0.05,-2,-3.74,-1.4,-0.4,-0.6,.,-6,-7.75,-4.74,-3.64,.
4/9/2007,New York,83,Detroit,91,-7.5,-5.21,-2.65,-2.74,-2.58,-6.5,-6.14,-2.6,-2.8,-3.99,.,-7,-13.86,-8.84,-7.56,.
4/9/2007,San Antonio,112,Portland,96,14,13.49,12.94,11.74,14.9,14,13.35,15.5,9.6,14.83,.,17,11.04,13.07,12.77,.
4/9/2007,Seattle,90,Houston,95,-5,-2.84,-3.12,-2.77,-3.61,-5,-3.17,0.9,-1.9,-4.37,.,0.01,-7.8,-7.4,-4.51,.
4/10/2007,Atlanta,104,Boston,96,3,1.4,3.82,5.03,2.64,3,1.22,3.9,1.9,1.03,.,0.01,-4.55,1.22,-0.37,.
4/10/2007,Charlotte,92,Miami,82,0,-0.66,-0.71,-0.73,-0.81,0,-2.02,1.4,-0.3,-2.64,.,2,-2.17,0.14,-1.01,.
4/10/2007,Chicago,98,New York,69,12.5,8.63,8.35,7.86,8.87,12,8.15,11.7,5.9,10.07,.,11,5.49,13.62,10.73,.
4/10/2007,Memphis,100,Sacramento,112,-3,-1.13,-0.08,-1.43,0.81,-2.5,-1.99,1.1,-0.8,-1.56,.,-2,-3.14,-3.16,-1.06,.
4/10/2007,New orleans,103,LA Clippers,100,3,1.1,2.6,2.62,2.56,3,1.67,4.3,1.6,1.92,.,0.01,-5.86,4.47,1.22,.
4/10/2007,Philadelphia,90,Indiana,86,-1.5,2.28,2.26,2.14,2.4,0,2.48,5.7,1.6,0.89,.,2,1.01,-0.53,3.05,.
4/10/2007,Washington,92,New Jersey,96,-3,1.92,3.23,4.26,2.21,-2.5,1.34,5.1,2.1,5.32,.,3,-7.98,-3.51,1.89,.
4/11/2007,Boston,94,Philadelphia,102,1,0.9,0.85,0.07,1.53,1.5,-0.48,4,1,3.74,.,3,-5.63,0.63,0.21,.
4/11/2007,Detroit,104,Orlando,99,5.5,7.39,7.62,8.02,7.23,6,7.03,9.7,5.6,8.64,.,7,5.89,4.93,7.04,.
4/11/2007,Miami,85,Washington,82,9.5,3.44,4.08,4.11,4.07,8.5,3.56,7.6,2.5,2.86,.,5,-2.21,9.7,3.97,.
4/11/2007,Milwaukee,98,Indiana,104,-4.5,-0.12,0.98,0.64,1.3,-4,-0.9,1.7,0.5,1.83,.,-2,-4.02,-3.51,1.2,.
4/11/2007,Minnesota,88,Dallas,105,2,-7.99,-7.7,-8.81,-7.27,0,-8.22,-6,-5.5,-7.96,.,-9,-11.19,0.26,-9.41,.
4/11/2007,Phoenix,109,Seattle,91,14,10.54,12.68,13.1,12.27,14,9.63,12.1,8.4,13.11,.,10,5.73,13.13,10.59,.
4/11/2007,Portland,95,Houston,99,-6.5,-3.48,-3.61,-2.75,-4.6,-6.5,-4.9,-0.6,-2.7,-5.16,.,-2,-5.1,-8.82,-5.29,.
4/11/2007,San Antonio,109,Sacramento,100,13,13.19,12.19,11.41,13.69,13,12.4,13.9,8.5,14.24,.,18,13.36,13.86,14.05,.
4/11/2007,Utah,106,Denver,115,1,2.02,5.02,5.67,4.36,1,2.66,4.3,2.9,4.25,.,-2,-5.98,0.67,1.38,.
4/12/2007,Cleveland,94,New Jersey,76,6,6.84,5.94,6.09,5.81,6,5.54,8.6,4.2,7.38,.,7,10.08,6.59,7.82,.
4/12/2007,LA Lakers,110,LA Clippers,118,2.5,1.47,3.98,3.84,4.12,2.5,0.8,3,2.2,3.45,.,-3,-2.63,2.67,1.61,.
4/13/2007,Atlanta,85,Washington,98,-2.5,-0.61,-0.15,-0.14,-0.23,1.5,-1.17,2.1,-0.5,-3.52,.,1,-2.46,-2.96,-1.38,.
4/13/2007,Boston,102,Milwaukee,104,4,4.47,2.12,1.83,2.34,4.5,3.07,7.8,1.9,3.05,.,6,9.8,4.02,4.55,.
4/13/2007,Chicago,100,Charlotte,81,9.5,8.73,9.11,8.1,10.23,9.5,8.07,11.1,6.1,11.89,.,9,5.34,11.32,11.22,.
4/13/2007,Dallas,89,Utah,104,4.5,10.14,9.15,10.2,8.65,6,6.38,11.6,5.9,9.12,.,13,16.25,5.46,11.83,.
4/13/2007,LA Clippers,107,Portland,89,10.5,6.23,5.8,5.62,5.98,9,5.06,9.4,3.9,5.39,.,9,5.47,9.52,6.26,.
4/13/2007,Miami,100,Indiana,96,6.5,6.23,5.08,5.63,4.56,5.5,5,8.7,3.3,5.82,.,5,11.8,8.45,8.36,.
4/13/2007,Minnesota,91,San Antonio,110,-11.5,-9.27,-6.36,-5.14,-8.26,-10.5,-10.61,-6.8,-5.6,-8.92,.,-14,-14.83,-15.39,-12.84,.
4/13/2007,New Jersey,100,New York,86,9.5,5.4,5.6,4.93,6.3,9,4.67,7.7,3.5,5.16,.,7,3.93,8.06,5.23,.
4/13/2007,New orleans,105,Denver,107,1,1.02,1.06,1.66,0.45,1,-0.11,2.4,0.1,0.16,.,-1,4.51,0.53,-0.32,.
4/13/2007,Phoenix,93,LA Lakers,85,10.5,10.86,9.95,10.08,9.84,10,9.83,11.8,7,12.17,.,13,13.17,11.13,12.61,.
4/13/2007,Sacramento,108,Golden State,125,-4.5,0.16,1.89,1.42,2.35,-3,0.62,3.6,1,3.14,.,-3,-7.85,-3.66,2.28,.
4/13/2007,Toronto,87,Detroit,84,6,1.22,1.16,1.08,1.22,4.5,-0.87,3.4,-0.2,0.13,.,0.01,5.01,5.93,0.65,.
4/14/2007,Cleveland,110,Atlanta,76,15.5,11.23,10.01,9.14,11,13.5,10.08,13.3,6.9,12.68,.,13,13.78,16.49,12.91,.
4/14/2007,Houston,123,New orleans,112,12,6.11,8.02,7.5,8.59,10,5.49,7.8,5.2,10.21,.,5,-0.9,11.65,5.63,.
4/14/2007,Memphis,133,Denver,118,-6,-6.56,-4.19,-4.97,-3.87,-5,-6.31,-4.6,-3.3,-4.98,.,-12,-12.42,-8.17,-8.79,.
4/14/2007,Milwaukee,92,Charlotte,113,-3.5,0.15,2.5,1.68,3.41,-3,-0.67,1,1,4.05,.,-3,-6.24,-4.11,0.38,.
4/14/2007,Philadelphia,87,Orlando,104,-4.5,1,1.45,2.02,0.88,-3.5,0.51,3.1,0.7,-0.39,.,-2,3.16,-4.74,0.76,.
4/14/2007,Portland,108,Seattle,102,1,1.35,2.72,3.21,2.23,-1,0.09,3.9,1,2.44,.,1,-3.05,-0.09,0.71,.
4/14/2007,Utah,98,Phoenix,126,-3,-2.24,-0.94,-0.91,-0.97,-4,-2.13,1.6,-1.1,-2.57,.,-5,-6.85,-3.2,-3.24,.
4/15/2007,Dallas,91,San Antonio,86,-3.5,0.74,4.38,6.36,2.23,1,-0.84,3.5,1.7,2.02,.,-2,-7.09,-5.31,-1.46,.
4/15/2007,Detroit,91,Philadelphia,102,8.5,9.81,9.14,9.23,9.07,7,8.68,12.4,6.8,11.99,.,13,7.3,7.4,9.07,.
4/15/2007,Golden State,121,Minnesota,108,15.5,8.21,5.38,5.26,5.55,15,5.68,10.8,4,4.68,.,14,15.68,16.69,10.75,.
4/15/2007,Indiana,107,New Jersey,111,5,1.83,1.76,2.2,1.33,5.5,-0.23,3,1,2.12,.,1,4.21,4.94,2.35,.
4/15/2007,LA Clippers,100,Sacramento,105,9.5,6.89,5.2,5.32,5.09,9.5,4.73,8.8,3.1,4.64,.,11,12.43,10.26,8.49,.
4/15/2007,LA Lakers,109,Seattle,98,11.5,4.25,6.1,6.19,6.02,10,2.46,5.7,3.2,4.18,.,2,.,9.76,3.36,.
4/15/2007,Orlando,88,Boston,86,12,7.91,7.83,8.09,7.73,10.5,6.43,10.6,4.7,6.49,.,12,7.21,10.11,7.09,.
4/15/2007,Toronto,107,New York,105,13.5,9.82,7.83,7.65,8.03,12.5,8.23,11.7,5.1,7.98,.,13,16.9,14.61,11.69,.
4/15/2007,Washington,68,Chicago,101,2,-2.59,-0.19,0.76,-1.19,-5.5,-3.15,0.2,-0.7,-0.36,.,-6,-10.28,2.19,-1.57,.
4/16/2007,Denver,122,Minnesota,107,13.5,8.85,7.12,6.27,8.02,14,7.57,11.7,5,6.74,.,12,13.5,13.08,9.17,.
4/16/2007,Houston,120,Phoenix,117,4.5,-0.42,0.03,-0.66,0.76,5,-1.53,1.8,-0.7,-0.67,.,-4,1.66,4.37,-1.81,.
4/16/2007,Memphis,101,San Antonio,91,-5,-11.77,-9.48,-9.8,-10.13,-5,-12.45,-8.4,-7.5,-12.77,.,-15,-18.12,-7.94,-15.36,.
4/16/2007,Miami,89,Boston,91,7,7.1,8.32,10.18,6.7,7.5,6.88,10.2,5,7.53,.,7,3.3,5.74,6.72,.
4/16/2007,Milwaukee,102,Atlanta,96,5,2.39,3.13,2.38,3.98,5.5,0.98,3.3,1.9,4.78,.,2,-0.19,4.81,2.85,.
4/16/2007,New York,95,New Jersey,104,-5,-0.83,0.29,0.83,-0.26,-4,-1.6,1.8,0.2,0.27,.,-2,-5.92,-4.53,-1.1,.
4/16/2007,Sacramento,118,New orleans,125,6,1.32,2.15,1.94,2.36,3.5,0.05,3.6,1.6,2.93,.,0.01,-1.96,4.16,0.97,.
4/16/2007,Utah,130,Portland,93,12.5,6.73,8.69,8.69,8.71,13,7.27,8.8,5.9,7.86,.,4,2.59,11.71,6.08,.
4/17/2007,Atlanta,118,Indiana,102,-2,0.15,0.57,1.01,0.05,-2.5,-0.76,2.2,0.2,-1.38,.,-2,1.9,-0.73,0.81,.
4/17/2007,Detroit,100,Toronto,84,8,3.99,4.68,4.53,4.82,4.5,3.8,5.8,3.7,5.94,.,5,-1.66,6.07,2.41,.
4/17/2007,Golden State,111,Dallas,82,7,-2.39,-5.77,-6.76,-5.3,4.5,-4.46,0,-3.5,-5.97,.,1,5.88,7.5,-0.92,.
4/17/2007,Philadelphia,92,Cleveland,98,-9,-2.32,-2.17,-1.58,-2.8,-7.5,-3.93,-0.5,-1.8,-4.89,.,-5,1.92,-9.86,-3.17,.
4/17/2007,Phoenix,99,LA Clippers,103,4,8.84,10.4,10.63,10.19,4,8.51,10.2,7.2,12.04,.,8,3.92,4.95,9.89,.
4/17/2007,Washington,89,Orlando,95,-3,1.63,2.91,3.87,1.95,-2,0.28,2.5,1.8,3.45,.,-3,2.19,-4.03,1.13,.
4/18/2007,Boston,89,Detroit,91,3.5,-4.67,-5.1,-6.33,-4.15,1.5,-6.97,-2.6,-3.9,-5.14,.,-6,-2.27,1.49,-7.58,.
4/18/2007,Charlotte,93,New York,94,10,5.66,3.15,3.42,2.81,11,3.55,7.7,2.2,1.88,.,11,12.74,9.57,6.02,.
4/18/2007,Cleveland,109,Milwaukee,96,14,12.83,10.35,10.09,10.67,14.5,11.82,16.1,7,11.43,.,18,17.55,15.07,15.04,.
