date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegametime,lineray1,linefox,linedunk,linegirl,linedok
4/26/2009,Chicago,121,Boston,118,3,-1.14,-3.31,-2.88,-3.77,2.5,-2.63,0,1.5,-8.42,-2,3.83,-6.91,-2.5
4/26/2009,Detroit,78,Cleveland,99,-8.5,-4.13,-6.06,-6,-6.11,-8,-5.82,-2.1,-4,-5.2,-5,-6.05,-2.74,-5.97
4/26/2009,Houston,89,Portland,88,4.5,4.53,3.96,4.12,3.79,4,2.97,5.2,7,3.11,3,2.81,4.5,3.15
4/26/2009,Philadelphia,81,Orlando,84,-4.5,-0.93,-1.26,-0.59,-2.01,-4,-1.92,2.8,0.5,-2.18,-1,-0.67,-3.1,-2.21
4/27/2009,LA Lakers,107,Utah,96,12,9.34,9.17,9.64,8.75,12.5,8.13,10.6,13.5,10.19,11,14.23,10.13,9.51
4/27/2009,Miami,71,Atlanta,81,4.5,3.97,3.25,3.3,3.19,4.5,3.22,6.6,4.5,-0.86,8,3.5,0.18,3.62
4/27/2009,New orleans,63,Denver,121,2,0.02,1.24,1.86,0.67,3,-1.93,0.2,-4,3.22,-4,-0.23,4.75,-0.54
4/28/2009,Boston,106,Chicago,104,7.5,8.43,10.05,9.43,10.74,7,8.12,9.8,8.5,14.42,8,6.18,12.91,9.9
4/28/2009,Orlando,91,Philadelphia,78,8.5,7.93,8.79,8.35,9.28,8.5,7.87,7.8,8.5,8.18,7,5.44,9.1,9.88
4/28/2009,Portland,88,Houston,77,6,2.68,3.11,2.72,3.53,5,2.92,5,3,2.89,3,4.56,1.5,4.54
4/28/2009,San Antonio,93,Dallas,106,5,3.75,3.9,3.49,4.26,5,2.37,4,3.5,3.28,0.01,6.34,3.31,4.29
4/29/2009,Atlanta,106,Miami,91,6,4.06,4.56,4.54,4.58,5.5,3.38,5,6.5,6.86,2,3.81,5.82,4.57
4/29/2009,Denver,107,New orleans,86,10.5,9.01,7.47,5.97,8.91,9.5,8.98,11.8,16,2.78,16,13.01,1.25,8.67
5/1/2009,Miami,98,Atlanta,72,5,2.55,2.29,2.35,2.23,4,1.78,4.4,1.5,-0.86,2,3.39,0.18,2.62
5/2/2009,Boston,109,Chicago,99,6,8.22,9.65,9.03,10.33,6,7.63,9.4,7.5,14.42,8,6.86,12.91,9.54
5/3/2009,Atlanta,91,Miami,78,5,3.45,4.35,4.57,4.13,5.5,3.17,4.6,4.5,6.86,0.01,2.48,5.82,4.26
5/3/2009,Denver,109,Dallas,95,6.5,5.12,5.46,4.63,6.24,5,4.97,6.1,8.5,3.86,3,9.29,3.72,5.78
5/4/2009,Boston,90,Orlando,95,1.5,4.01,4.25,4.37,4.09,2.5,2.91,5.5,3,7.59,2,5.45,5.98,3.42
5/4/2009,LA Lakers,92,Houston,100,8.5,5.52,6.96,7.49,6.49,8.5,4.99,6.5,7,8.8,2,4.23,8.41,6.9
5/5/2009,Cleveland,99,Atlanta,72,11.5,11.1,11.13,10.76,11.5,11,9.39,10.8,12.5,9.37,9,14.94,8.09,11.37
5/5/2009,Denver,117,Dallas,105,6.5,5.14,5.78,4.98,6.53,6,5.67,6.5,8.5,3.86,5,5.3,3.72,6.21
5/6/2009,Boston,112,Orlando,94,4.5,3.67,3.63,3.56,3.73,3,2.6,4.5,2,7.59,0.01,6.58,5.98,4.03
5/6/2009,LA Lakers,111,Houston,98,10,4.87,6.18,6.5,5.9,9,4.4,5.1,5,8.8,0.01,4.2,8.41,7.3
5/7/2009,Cleveland,105,Atlanta,85,12.5,12.01,11.63,11,12.27,12.5,10.44,11.6,14.5,9.37,13,15.36,8.09,12.07
5/8/2009,Houston,94,LA Lakers,108,-1.5,2.05,0.93,0.59,1.23,-2.5,0.93,4.5,5,-2.8,4,2.39,-2.41,1.06
5/8/2009,Orlando,117,Boston,96,5,3.09,3.3,3.43,3.14,5,2.35,4.9,6,-1.59,2,3.51,0.02,4.02
5/9/2009,Atlanta,82,Cleveland,97,-8.5,-5.11,-4.43,-3.73,-5.16,-7,-5.17,-2,-3.5,-3.37,-9,-9.09,-2.09,-4.74
5/9/2009,Dallas,105,Denver,106,3.5,2.25,1.32,2.05,0.64,3.5,-0.22,3.3,1.5,2.14,-1,7.09,2.28,1.2
5/10/2009,Houston,99,LA Lakers,87,-7.5,0,0.35,-0.01,0.66,-4,0.24,2.7,2,-2.36,0.01,-7.89,-2.41,-1
5/10/2009,Orlando,94,Boston,95,5,4,3.77,3.8,3.74,5,3.4,5.7,8,-1.21,6,3.57,0.02,4.71
5/11/2009,Atlanta,74,Cleveland,84,-10,-5.34,-4.84,-4.15,-5.57,-9.5,-5.59,-2.6,-4.5,-3.25,-9,-8.49,-2.09,-5.18
5/11/2009,Dallas,119,Denver,117,2,1.48,0.98,1.41,0.57,-1,-0.15,2.9,1.5,2.16,-1,-0.28,2.28,1.12
5/12/2009,Boston,92,Orlando,88,2,3.43,4.05,4.25,3.8,3.5,2.73,4.9,3,7.21,2,0.79,5.98,3.29
5/12/2009,LA Lakers,118,Houston,78,12,6,6.53,6.82,6.28,12,4.91,6.9,8,8.36,4,7.59,8.41,6.82
5/13/2009,Denver,124,Dallas,110,10,5.84,6.2,5.55,6.81,8,5.82,7.1,8.5,3.84,7,9.1,3.72,6.61
5/14/2009,Houston,95,LA Lakers,80,-9,-0.47,0.16,0.36,-0.02,-7.5,0.04,1.5,0.01,-2.36,-4,-6.51,-2.41,0.14
5/14/2009,Orlando,83,Boston,75,7,3.62,3.2,2.85,3.62,6,2.99,5.1,7,-1.21,4,4.83,0.02,4.43
5/17/2009,Boston,82,Orlando,101,2.5,3.63,4.06,4.31,3.75,3,2.52,4.7,3,7.21,2,3.54,5.98,3.2
5/17/2009,LA Lakers,89,Houston,70,13,6.89,6.87,6.68,7.03,13,4.94,7.9,11,8.36,6,10.51,8.41,7.1
5/19/2009,LA Lakers,105,Denver,103,6.5,6.11,6.23,6.33,6.14,6.5,4.56,6.9,8,8.87,5,6.86,9.46,6.72
5/20/2009,Cleveland,106,Orlando,107,8.5,7.17,7.19,7.54,6.77,8.5,5.79,7.3,9,6.4,8,7.19,5.15,6.65
5/21/2009,LA Lakers,103,Denver,106,5.5,5.87,6.29,6.61,5.99,5.5,4.63,6.7,8,8.87,5,4.39,9.46,6.55
5/22/2009,Cleveland,96,Orlando,95,9,6.96,6.47,6.51,6.45,9,5.54,6.5,8,6.4,6,10.54,5.15,6.33
5/23/2009,Denver,97,LA Lakers,103,3.5,2.37,1.74,1.69,1.8,3,1.67,4.3,5,-2.87,3,5.65,-3.46,1.65
5/24/2009,Orlando,99,Cleveland,89,1.5,1.01,0.87,0.63,1.16,1,0.49,3.7,3,-0.4,0.01,3.02,0.85,1.72
5/25/2009,Denver,120,LA Lakers,101,4.5,1.87,1.33,1.12,1.54,4,1.36,3.3,4,-2.87,1,5.58,-3.46,1.33
5/26/2009,Orlando,116,Cleveland,114,-1.5,0.82,1.38,1.24,1.53,0,1.22,4.1,4,-0.4,2,-4.45,0.85,2.08
5/27/2009,LA Lakers,103,Denver,94,5.5,4.84,5.66,5.92,5.41,6,3.59,5.9,5,8.87,1,3.87,9.46,5.89
5/28/2009,Cleveland,112,Orlando,102,7.5,6.34,5.87,5.8,5.98,7.5,4.53,6.1,7,6.4,4,9.88,5.15,5.77
5/29/2009,Denver,92,LA Lakers,119,5.5,2.64,1.71,1.38,2.03,5,1.9,3.9,6,-2.87,3,7.77,-3.46,1.81
5/30/2009,Orlando,103,Cleveland,90,2,1.2,1.45,1.45,1.43,2,0.96,3.7,4,-0.4,2,0.42,0.85,1.89
6/4/2009,LA Lakers,100,Orlando,75,6,4.91,4.53,5.01,4,6,3.08,7,7.5,6.21,7,2.01,6.88,4.09
6/7/2009,LA Lakers,101,Orlando,96,6.5,6.23,5.09,5.37,4.79,6.5,3.88,8,9.5,6.21,11,6.78,6.88,4.87
6/9/2009,Orlando,108,LA Lakers,104,4,0.92,2.36,1.96,2.82,4,1.91,2.2,1.5,-0.21,-5,5.94,-0.88,-4.87
6/11/2009,Orlando,91,LA Lakers,99,2,1.84,2.62,2.4,2.87,2,3.1,2.2,1.5,-0.21,-3,4.46,-0.88,3.05
6/14/2009,Orlando,86,LA Lakers,99,3.5,1.37,2.15,1.81,2.52,2.5,1.83,1.2,0.5,-0.21,-3,3.88,-0.88,2.63
